DistrictId,DistrictName,NcesId,SchoolId,SchoolName,StudentIdentifier,FirstName,LastOrSurname,SubmitDateTime,SchoolYear,TestSessionId,AssessmentType,AssessmentSubType,AssessmentName,Subject,GradeLevelWhenAssessed,Completeness,AdministrationCondition,ScaleScoreAchievementLevel,ScaleScore,ScaleScoreStandardError,Alt1ScoreAchievementLevel,Alt1ScaleScore,Alt1ScaleScoreStandardError,Alt2ScoreAchievementLevel,Alt2ScaleScore,Alt2ScaleScoreStandardError,Alt3ScoreAchievementLevel,Alt3ScaleScore,Alt3ScaleScoreStandardError,Alt4ScoreAchievementLevel,Alt4ScaleScore,Alt4ScaleScoreStandardError,Alt5ScoreAchievementLevel,Alt5ScaleScore,Alt5ScaleScoreStandardError,Alt6ScoreAchievementLevel,Alt6ScaleScore,Alt6ScaleScoreStandardError,Claim1ScoreAchievementLevel,Claim2ScoreAchievementLevel,Claim3ScoreAchievementLevel,Claim4ScoreAchievementLevel,Claim5ScoreAchievementLevel,Claim6ScoreAchievementLevel,MigrantStatus,LanguageCode,LanguageAltCode,EnglishLanguageAcquisitionStatus,EnglishLanguageAcquisitionStatusStartDate,HispanicOrLatinoEthnicity,AmericanIndianOrAlaskaNative,Asian,BlackOrAfricanAmerican,White,NativeHawaiianOrOtherPacificIslander,TwoOrMoreRaces,Filipino
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000178,Student,Sample178,2025-06-27 09:57:00.000,2025,,Interim,IAB,Grade 6 ELPAC IA-Listening II,ELPAC,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000179,Student,Sample179,2025-06-28 10:58:00.000,2025,,Interim,IAB,Grade 6 ELPAC IA-Reading I,ELPAC,06,Complete,Valid,1,1549,287,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000180,Student,Sample180,2025-06-29 11:59:00.000,2025,,Interim,IAB,Grade 6 ELPAC IA-Reading II,ELPAC,06,Complete,Valid,1,1382,304,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000181,Student,Sample181,2025-04-01 12:00:00.000,2025,,Interim,IAB,Grade 6 ELPAC IA-Speaking I,ELPAC,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000182,Student,Sample182,2025-04-02 13:01:00.000,2025,,Interim,IAB,Grade 6 ELPAC IA-Writing I,ELPAC,06,Complete,Valid,1,1863,957,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000183,Student,Sample183,2025-04-03 14:02:00.000,2025,,Interim,IAB,Grade 6 ELPAC IA-Writing II,ELPAC,06,Complete,Valid,1,1719,668,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000184,Student,Sample184,2025-04-04 15:03:00.000,2025,,Interim,IAB,Grade 6 MATH - Algebraic Expressions (FIAB),MATH,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000185,Student,Sample185,2025-04-05 16:04:00.000,2025,,Interim,IAB,Grade 6 MATH - Dependent and Independent Variables (FIAB),MATH,06,Complete,Valid,1,2646,49.4,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000186,Student,Sample186,2025-04-06 17:05:00.000,2025,,Interim,IAB,Grade 6 MATH - Divide Fractions by Fractions (FIAB),MATH,06,Complete,Valid,1,2538,61.5,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000187,Student,Sample187,2025-04-07 18:06:00.000,2025,,Interim,IAB,Grade 6 MATH - Expressions and Equations (IAB),MATH,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000188,Student,Sample188,2025-04-08 19:07:00.000,2025,,Interim,IAB,Grade 6 MATH - Geometry (FIAB),MATH,06,Complete,Valid,1,2432,109,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000189,Student,Sample189,2025-04-09 20:08:00.000,2025,,Interim Comprehensive,ICA,Grade 6 MATH - Interim Comprehensive Assessment (ICA),MATH,06,Complete,Valid,1,2608,23.0,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000191,Student,Sample191,2025-04-11 22:10:00.000,2025,,Interim,IAB,Grade 6 MATH - One-Variable Expressions and Equations (FIAB),MATH,06,Complete,Valid,1,2556,42.3,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000193,Student,Sample193,2025-04-13 00:12:00.000,2025,,Interim,IAB,Grade 6 MATH - Performance Task - Feeding the Giraffe (IAB),MATH,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000194,Student,Sample194,2025-04-14 01:13:00.000,2025,,Interim,IAB,Grade 6 MATH - Rational Number System I (FIAB),MATH,06,Complete,Valid,1,2778,69.2,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000195,Student,Sample195,2025-04-15 02:14:00.000,2025,,Interim,IAB,Grade 6 MATH - Rational Number System II (FIAB),MATH,06,Complete,Valid,1,2726,121,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000196,Student,Sample196,2025-04-16 03:15:00.000,2025,,Interim,IAB,Grade 6 MATH - Ratios and Proportional Relationships (FIAB),MATH,06,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000197,Student,Sample197,2025-04-17 04:16:00.000,2025,,Interim,IAB,Grade 6 MATH - Statistics and Probability (FIAB),MATH,06,Complete,Valid,1,2475,72.6,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000198,Student,Sample198,2025-04-18 05:17:00.000,2025,,Interim,IAB,Grade 6 MATH - The Number System (IAB),MATH,06,Complete,Valid,1,2304,145,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000199,Student,Sample199,2025-04-19 06:18:00.000,2025,,Interim,IAB,Grade 7 ELA - Editing (FIAB),ELA,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000200,Student,Sample200,2025-04-20 07:19:00.000,2025,,Interim Comprehensive,ICA,Grade 7 ELA - Interim Comprehensive Assessment (ICA),ELA,07,Complete,Valid,1,2555,29.9,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000201,Student,Sample201,2025-04-21 08:20:00.000,2025,,Interim,IAB,Grade 7 ELA - Language and Vocabulary Use (FIAB),ELA,07,Complete,Valid,1,2512,145,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000202,Student,Sample202,2025-04-22 09:21:00.000,2025,,Interim,IAB,Grade 7 ELA - Listen/Interpret (FIAB),ELA,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000203,Student,Sample203,2025-04-23 10:22:00.000,2025,,Interim,IAB,Grade 7 ELA - Make and Support Inferences (Informational) (FIAB),ELA,07,Complete,Valid,1,2280,143,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000204,Student,Sample204,2025-04-24 11:23:00.000,2025,,Interim,IAB,Grade 7 ELA - Make and Support Inferences (Literary) (FIAB),ELA,07,Complete,Valid,3,2639,67.9,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000205,Student,Sample205,2025-04-25 12:24:00.000,2025,,Interim,IAB,Grade 7 ELA - Performance Task - Mobile Ed Technology (IAB),ELA,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000206,Student,Sample206,2025-04-26 13:25:00.000,2025,,Interim,IAB,Grade 7 ELA - Read Informational Texts (IAB),ELA,07,Complete,Valid,1,2795,67.0,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000207,Student,Sample207,2025-04-27 14:26:00.000,2025,,Interim,IAB,Grade 7 ELA - Read Literary Texts (IAB),ELA,07,Complete,Valid,1,2527,76.3,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000208,Student,Sample208,2025-04-28 15:27:00.000,2025,,Interim,IAB,Grade 7 ELA - Research (IAB),ELA,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000209,Student,Sample209,2025-04-29 16:28:00.000,2025,,Interim,IAB,Grade 7 ELA - Research: Analyze and Integrate Information (FIAB),ELA,07,Complete,Valid,1,2581,75.9,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000210,Student,Sample210,2025-04-30 17:29:00.000,2025,,Interim,IAB,Grade 7 ELA - Research: Evaluate Information and Sources (FIAB),ELA,07,Complete,Valid,1,2665,73.8,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000211,Student,Sample211,2025-05-01 18:30:00.000,2025,,Interim,IAB,Grade 7 ELA - Research: Use Evidence (FIAB),ELA,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000212,Student,Sample212,2025-05-02 19:31:00.000,2025,,Interim,IAB,Grade 7 ELA - Revision (IAB),ELA,07,Complete,Valid,1,2458,108,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000213,Student,Sample213,2025-05-03 20:32:00.000,2025,,Interim,IAB,Grade 7 ELA - Write and Revise Argumentative Texts (FIAB),ELA,07,Complete,Valid,1,2644,204,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000214,Student,Sample214,2025-05-04 21:33:00.000,2025,,Interim,IAB,Grade 7 ELA - Write and Revise Explanatory Texts (FIAB),ELA,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000215,Student,Sample215,2025-05-05 22:34:00.000,2025,,Interim,IAB,Grade 7 ELA - Write and Revise Narratives (FIAB),ELA,07,Complete,Valid,3,2771,78.6,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000216,Student,Sample216,2025-05-06 23:35:00.000,2025,,Interim,IAB,Grade 7 ELPAC IA-Listening I,ELPAC,07,Complete,Valid,1,1786,995,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000217,Student,Sample217,2025-05-07 00:36:00.000,2025,,Interim,IAB,Grade 7 ELPAC IA-Listening II,ELPAC,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000218,Student,Sample218,2025-05-08 01:37:00.000,2025,,Interim,IAB,Grade 7 ELPAC IA-Reading I,ELPAC,07,Complete,Valid,1,1433,551,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000219,Student,Sample219,2025-05-09 02:38:00.000,2025,,Interim,IAB,Grade 7 ELPAC IA-Reading II,ELPAC,07,Complete,Valid,1,1703,285,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000220,Student,Sample220,2025-05-10 03:39:00.000,2025,,Interim,IAB,Grade 7 ELPAC IA-Writing I,ELPAC,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000221,Student,Sample221,2025-05-11 04:40:00.000,2025,,Interim,IAB,Grade 7 ELPAC IA-Writing II,ELPAC,07,Complete,Valid,1,1328,882,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000222,Student,Sample222,2025-05-12 05:41:00.000,2025,,Interim,IAB,Grade 7 MATH - Algebraic Expressions and Equations (FIAB),MATH,07,Complete,Valid,1,2500,95.3,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000224,Student,Sample224,2025-05-14 07:43:00.000,2025,,Interim,IAB,Grade 7 MATH - Equivalent Expressions (FIAB),MATH,07,Complete,Valid,1,2411,109,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000225,Student,Sample225,2025-05-15 08:44:00.000,2025,,Interim,IAB,Grade 7 MATH - Expressions and Equations (IAB),MATH,07,Complete,Valid,1,2559,136,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000226,Student,Sample226,2025-05-16 09:45:00.000,2025,,Interim,IAB,Grade 7 MATH - Geometric Figures (FIAB),MATH,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000228,Student,Sample228,2025-05-18 11:47:00.000,2025,,Interim Comprehensive,ICA,Grade 7 MATH - Interim Comprehensive Assessment (ICA),MATH,07,Complete,Valid,1,2389,73.7,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000229,Student,Sample229,2025-05-19 12:48:00.000,2025,,Interim,IAB,Grade 7 MATH - Performance Task - Camping Tasks (IAB),MATH,07,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000230,Student,Sample230,2025-05-20 13:49:00.000,2025,,Interim,IAB,Grade 7 MATH - Ratios and Proportional Relationships (FIAB),MATH,07,Complete,Valid,1,2387,83.0,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000231,Student,Sample231,2025-05-21 14:50:00.000,2025,,Interim,IAB,Grade 7 MATH - Statistics and Probability (FIAB),MATH,07,Complete,Valid,1,2705,58.1,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000233,Student,Sample233,2025-05-23 16:52:00.000,2025,,Interim,IAB,Grade 8 ELA - Brief Writes (IAB),ELA,08,Complete,Valid,1,2737,55.4,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000234,Student,Sample234,2025-05-24 17:53:00.000,2025,,Interim,IAB,Grade 8 ELA - Edit/Revise (IAB),ELA,08,Complete,Valid,1,2578,134,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000235,Student,Sample235,2025-05-25 18:54:00.000,2025,,Interim,IAB,Grade 8 ELA - Editing (FIAB),ELA,08,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000236,Student,Sample236,2025-05-26 19:55:00.000,2025,,Interim Comprehensive,ICA,Grade 8 ELA - Interim Comprehensive Assessment (ICA),ELA,08,Complete,Valid,1,2565,29.7,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000237,Student,Sample237,2025-05-27 20:56:00.000,2025,,Interim,IAB,Grade 8 ELA - Language and Vocabulary Use (FIAB),ELA,08,Complete,Valid,1,2560,109,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000238,Student,Sample238,2025-05-28 21:57:00.000,2025,,Interim,IAB,Grade 8 ELA - Listen/Interpret (FIAB),ELA,08,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000239,Student,Sample239,2025-05-29 22:58:00.000,2025,,Interim,IAB,Grade 8 ELA - Make and Support Inferences (Informational) (FIAB),ELA,08,Complete,Valid,1,2436,98.3,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000240,Student,Sample240,2025-05-30 23:59:00.000,2025,,Interim,IAB,Grade 8 ELA - Make and Support Inferences (Literary) (FIAB),ELA,08,Complete,Valid,2,2531,53.6,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000241,Student,Sample241,2025-05-31 00:00:00.000,2025,,Interim,IAB,Grade 8 ELA - Performance Task - Women in Space (IAB),ELA,08,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000242,Student,Sample242,2025-06-01 01:01:00.000,2025,,Interim,IAB,Grade 8 ELA - Read Informational Texts (IAB),ELA,08,Complete,Valid,1,2714,86.9,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000243,Student,Sample243,2025-06-02 02:02:00.000,2025,,Interim,IAB,Grade 8 ELA - Read Literary Texts (IAB),ELA,08,Complete,Valid,1,2293,102,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000244,Student,Sample244,2025-06-03 03:03:00.000,2025,,Interim,IAB,Grade 8 ELA - Research (IAB),ELA,08,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000245,Student,Sample245,2025-06-04 04:04:00.000,2025,,Interim,IAB,Grade 8 ELA - Research: Analyze and Integrate Information (FIAB),ELA,08,Complete,Valid,1,2423,153,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000246,Student,Sample246,2025-06-05 05:05:00.000,2025,,Interim,IAB,Grade 8 ELA - Research: Evaluate Information and Sources (FIAB),ELA,08,Complete,Valid,1,2559,62.7,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000247,Student,Sample247,2025-06-06 06:06:00.000,2025,,Interim,IAB,Grade 8 ELA - Research: Use Evidence (FIAB),ELA,08,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000248,Student,Sample248,2025-06-07 07:07:00.000,2025,,Interim,IAB,Grade 8 ELA - Write and Revise Argumentative Texts (FIAB),ELA,08,Complete,Valid,1,2516,129,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000249,Student,Sample249,2025-06-08 08:08:00.000,2025,,Interim,IAB,Grade 8 ELA - Write and Revise Explanatory Texts (FIAB),ELA,08,Complete,Valid,3,2839,45.6,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000250,Student,Sample250,2025-06-09 09:09:00.000,2025,,Interim,IAB,Grade 8 ELA - Write and Revise Narratives (FIAB),ELA,08,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000251,Student,Sample251,2025-06-10 10:10:00.000,2025,,Interim,IAB,Grade 8 ELPAC IA-Listening I,ELPAC,08,Complete,Valid,1,1287,947,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901235,Sample School B,STU000252,Student,Sample252,2025-06-11 11:11:00.000,2025,,Interim,IAB,Grade 8 ELPAC IA-Listening II,ELPAC,08,Complete,Valid,1,1752,908,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000253,Student,Sample253,2025-06-12 12:12:00.000,2025,,Interim,IAB,Grade 8 ELPAC IA-Reading I,ELPAC,08,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000254,Student,Sample254,2025-06-13 13:13:00.000,2025,,Interim,IAB,Grade 8 ELPAC IA-Reading II,ELPAC,08,Complete,Valid,1,1681,62.0,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901238,Sample School E,STU000255,Student,Sample255,2025-06-14 14:14:00.000,2025,,Interim,IAB,Grade 8 ELPAC IA-Writing I,ELPAC,08,Complete,Valid,1,1339,594,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000256,Student,Sample256,2025-06-15 15:15:00.000,2025,,Interim,IAB,Grade 8 ELPAC IA-Writing II,ELPAC,08,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,eng,,,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000257,Student,Sample257,2025-06-16 16:16:00.000,2025,,Interim,IAB,Grade 8 MATH - Analyze and Solve Linear Equations (FIAB),MATH,08,Complete,Valid,1,2416,108,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901241,Sample School H,STU000258,Student,Sample258,2025-06-17 17:17:00.000,2025,,Interim,IAB,Grade 8 MATH - Congruence and Similarity (FIAB),MATH,08,Complete,Valid,1,2307,97.2,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901242,Sample School I,STU000259,Student,Sample259,2025-06-18 18:18:00.000,2025,,Interim,IAB,Grade 8 MATH - Expressions and Equations I (IAB),MATH,08,Partial,Valid,,,,,,,,,,,,,,,,,,,,,,,spa,01,EL,,Yes,,,,,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000260,Student,Sample260,2025-06-19 19:19:00.000,2025,,Interim,IAB,Grade 8 MATH - Expressions and Equations II (FIAB),MATH,08,Complete,Valid,1,2305,182,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901234,Sample School A,STU000261,Student,Sample261,2025-06-20 20:20:00.000,2025,,Interim,IAB,Grade 8 MATH - Functions (FIAB),MATH,08,Complete,Valid,1,2480,148,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901236,Sample School C,STU000263,Student,Sample263,2025-06-22 22:22:00.000,2025,,Interim Comprehensive,ICA,Grade 8 MATH - Interim Comprehensive Assessment (ICA),MATH,08,Complete,Valid,1,2370,45.2,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901237,Sample School D,STU000264,Student,Sample264,2025-06-23 23:23:00.000,2025,,Interim,IAB,Grade 8 MATH - Performance Task - Baseball Tickets (IAB),MATH,08,Complete,Valid,1,2545,82.6,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901239,Sample School F,STU000266,Student,Sample266,2025-06-25 01:25:00.000,2025,,Interim,IAB,Grade 8 MATH - Pythagorean Theorem (FIAB),MATH,08,Complete,Valid,1,2681,194,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901240,Sample School G,STU000267,Student,Sample267,2025-06-26 02:26:00.000,2025,,Interim,IAB,Grade 8 MATH - Radicals and Integer Exponents (FIAB),MATH,08,Complete,Valid,1,2423,187,,,,,,,,,,,,,,,,,,,,spa,01,EL,,,,,,Yes,,,,,,,,,
12345678900000,Sample School District,123456789012,12345678901243,Sample School J,STU000270,Student,Sample270,2025-06-29 05:29:00.000,2025,,Interim Comprehensive,ICA,Grade 9 ELA - Interim Comprehensive Assessment (ICA),ELA,09,Complete,Valid,1,2458,33.2,,,,,,,,,,,,,,,,,,,,eng,,,,,,,,Yes,,,,,,,,,
