DistrictId,DistrictName,NcesId,SchoolId,SchoolName,StudentIdentifier,FirstName,LastOrSurname,SubmitDateTime,SchoolYear,TestSessionId,AssessmentType,AssessmentSubType,AssessmentName,Subject,GradeLevelWhenAssessed,Completeness,AdministrationCondition,ScaleScoreAchievementLevel,ScaleScore,ScaleScoreStandardError,Alt1ScoreAchievementLevel,Alt1ScaleScore,Alt1ScaleScoreStandardError,Alt2ScoreAchievementLevel,Alt2ScaleScore,Alt2ScaleScoreStandardError,Alt3ScoreAchievementLevel,Alt3ScaleScore,Alt3ScaleScoreStandardError,Alt4ScoreAchievementLevel,Alt4ScaleScore,Alt4ScaleScoreStandardError,Alt5ScoreAchievementLevel,Alt5ScaleScore,Alt5ScaleScoreStandardError,Alt6ScoreAchievementLevel,Alt6ScaleScore,Alt6ScaleScoreStandardError,Claim1ScoreAchievementLevel,Claim2ScoreAchievementLevel,Claim3ScoreAchievementLevel,Claim4ScoreAchievementLevel,Claim5ScoreAchievementLevel,Claim6ScoreAchievementLevel,MigrantStatus,LanguageCode,LanguageAltCode,EnglishLanguageAcquisitionStatus,EnglishLanguageAcquisitionStatusStartDate,HispanicOrLatinoEthnicity,AmericanIndianOrAlaskaNative,Asian,BlackOrAfricanAmerican,White,NativeHawaiianOrOtherPacificIslander,TwoOrMoreRaces,Filipino
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student164,Dana,White,2025-01-31 11:46:08.637000,2025,TestSession985864,Interim,IAB,Grade 6 ELA - Make and Support Inferences (Literary) (FIAB),ELA,06,Complete,SD,2,2481,40.9652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student165,Kimberly,Ramirez,2025-04-17 05:37:04.000000,2025,TestSession162839,Interim,IAB,Grade 6 ELA - Performance Task - Ancient Aztecs (IAB),ELA,06,Partial,NS,1,2230,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student166,Pamela,Hill,2025-05-23 13:22:04.000000,2025,TestSession209715,Interim,IAB,Grade 6 ELA - Read Informational Texts (IAB),ELA,06,Partial,SD,2,2432,82.6097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student167,Olivia,Adkins,2025-05-23 12:51:58.000000,2025,TestSession327287,Interim,IAB,Grade 6 ELA - Read Literary Texts (IAB),ELA,06,Partial,NS,1,2230,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student168,Kyle,Moore,2025-05-25 06:21:55.000000,2025,TestSession547653,Interim,IAB,Grade 6 ELA - Research (IAB),ELA,06,Partial,NS,2,2414,99.2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student169,William,Wood,2025-05-15 13:24:23.250000,2025,TestSession387165,Interim,IAB,Grade 6 ELA - Research: Analyze and Integrate Information (FIAB),ELA,06,Complete,NS,1,2230,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student170,Charlene,Vasquez,2025-02-26 14:06:36.260000,2025,TestSession460965,Interim,IAB,Grade 6 ELA - Research: Evaluate Information and Sources (FIAB),ELA,06,Complete,NS,3,2770,90.0783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student171,Antonio,Roberts,2024-11-21 17:21:39.150000,2025,TestSession321646,Interim,IAB,Grade 6 ELA - Research: Use Evidence (FIAB),ELA,06,Complete,SD,2,2499,53.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student172,Amy,Holt,2025-06-20 13:21:53.000000,2025,TestSession787784,Interim,IAB,Grade 6 ELA - Revision (IAB),ELA,06,Partial,NS,2,2407,135.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student173,John,Dunn,2025-03-12 11:41:47.037000,2025,TestSession517036,Interim,IAB,Grade 6 ELA - Write and Revise Argumentative Texts (FIAB),ELA,06,Complete,SD,2,2533,43.4552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student174,James,Adkins,2025-06-07 05:36:56.000000,2025,TestSession106097,Interim,IAB,Grade 6 ELA - Write and Revise Explanatory Texts (FIAB),ELA,06,Partial,NS,2,2396,120.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student175,Crystal,Torres,2024-10-22 17:36:26.140000,2025,TestSession429125,Interim,IAB,Grade 6 ELA - Write and Revise Narratives (FIAB),ELA,06,Complete,SD,2,2583,45.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student176,Dennis,Mercer,2025-01-17 11:34:26.487000,2025,TestSession648178,Interim,IAB,Grade 6 ELPAC IA-Listening I,ELPAC,06,Complete,SD,3,1621,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student177,Gregory,Knight,2025-02-03 11:36:14.290000,2025,TestSession160366,Interim,IAB,Grade 6 ELPAC IA-Listening II,ELPAC,06,Complete,SD,3,1900,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student178,Eric,Hill,2024-12-13 16:20:47.607000,2025,TestSession231898,Interim,IAB,Grade 6 ELPAC IA-Reading I,ELPAC,06,Complete,SD,1,1492,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student179,Jacob,Harrell,2025-01-24 16:24:48.690000,2025,TestSession243925,Interim,IAB,Grade 6 ELPAC IA-Reading II,ELPAC,06,Complete,SD,1,1470,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student180,Zachary,Rodriguez,2024-10-28 15:46:55.007000,2025,TestSession889063,Interim,IAB,Grade 6 ELPAC IA-Speaking I,ELPAC,06,Complete,SD,3,1576,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student181,Benjamin,Greene,2025-01-10 12:06:11.790000,2025,TestSession990959,Interim,IAB,Grade 6 ELPAC IA-Writing I,ELPAC,06,Complete,SD,3,1613,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student182,John,Ayala,2025-02-14 17:30:09.550000,2025,TestSession800175,Interim,IAB,Grade 6 ELPAC IA-Writing II,ELPAC,06,Complete,SD,1,1458,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student183,Chelsea,Estrada,2025-05-03 05:22:00.000000,2025,TestSession284320,Interim,IAB,Grade 6 MATH - Algebraic Expressions (FIAB),Math,06,Partial,SD,2,2466,100.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student184,Gregory,Robinson,2025-03-26 17:11:46.473000,2025,TestSession316015,Interim,IAB,Grade 6 MATH - Dependent and Independent Variables (FIAB),Math,06,Complete,SD,2,2495,39.3832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student185,Kristina,Archer,2025-06-09 06:51:54.000000,2025,TestSession382796,Interim,IAB,Grade 6 MATH - Divide Fractions by Fractions (FIAB),Math,06,Partial,SD,2,2534,49.3119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student186,Thomas,Owens,2025-05-02 12:36:51.000000,2025,TestSession840474,Interim,IAB,Grade 6 MATH - Expressions and Equations (IAB),Math,06,Complete,NS,1,2484,40.9092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student187,Tracy,Rodriguez,2025-03-26 12:45:39.210000,2025,TestSession976318,Interim,IAB,Grade 6 MATH - Geometry (FIAB),Math,06,Complete,NS,1,2442,58.7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student188,Gregory,Davis,2025-02-27 12:09:40.390000,2025,TestSession324259,Interim,ICA,Grade 6 MATH - Interim Comprehensive Assessment (ICA),Math,06,Complete,SD,1,2436,29.6913,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student189,Cory,Bell,2025-02-06 12:55:57.797000,2025,TestSession370587,Interim,IAB,"Grade 6 MATH - Multidigit Numbers, Factors, and Multiples (FIAB)",Math,06,Complete,SD,2,2597,37.7747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student190,Gary,Frye,2025-03-06 17:31:47.227000,2025,TestSession749196,Interim,IAB,Grade 6 MATH - One-Variable Expressions and Equations (FIAB),Math,06,Complete,NS,1,2467,38.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student191,Kristi,Sheppard,2025-05-15 05:51:58.000000,2025,TestSession345175,Interim,IAB,Grade 6 MATH - Performance Task - Cell Phone Plan (IAB),Math,06,Partial,SD,1,2235,198.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student192,Angel,Briggs,2025-05-14 05:51:56.000000,2025,TestSession483408,Interim,IAB,Grade 6 MATH - Performance Task - Feeding the Giraffe (IAB),Math,06,Partial,NS,2,2575,112.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student193,Kathy,Ball,2025-03-23 05:51:58.000000,2025,TestSession870256,Interim,IAB,Grade 6 MATH - Rational Number System I (FIAB),Math,06,Partial,SD,2,2600,50.9888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student194,Brian,Schmitt,2025-04-10 17:02:43.503000,2025,TestSession851464,Interim,IAB,Grade 6 MATH - Rational Number System II (FIAB),Math,06,Complete,NS,2,2605,40.8447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student195,Vanessa,Schultz,2025-01-10 12:23:15.253000,2025,TestSession628577,Interim,IAB,Grade 6 MATH - Ratios and Proportional Relationships (FIAB),Math,06,Complete,NS,3,2625,40.1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student196,Jenna,Harris,2025-06-08 06:36:53.000000,2025,TestSession135604,Interim,IAB,Grade 6 MATH - Statistics and Probability (FIAB),Math,06,Complete,SD,2,2471,88.8653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student197,Megan,Davis,2025-06-22 05:52:00.000000,2025,TestSession106371,Interim,IAB,Grade 6 MATH - The Number System (IAB),Math,06,Partial,SD,2,2490,63.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student198,Cheryl,Eaton,2025-02-27 17:32:03.680000,2025,TestSession495731,Interim,IAB,Grade 7 ELA - Editing (FIAB),ELA,07,Complete,SD,3,2710,86.8851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student199,Lee,Bryant,2025-02-27 12:49:45.623000,2025,TestSession824906,Interim,ICA,Grade 7 ELA - Interim Comprehensive Assessment (ICA),ELA,07,Complete,SD,3,2562,25.9914,,,,,,,,,,,,,,,,,,,3,2,2,2,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student200,Elaine,Smith,2025-03-06 17:19:53.227000,2025,TestSession831256,Interim,IAB,Grade 7 ELA - Language and Vocabulary Use (FIAB),ELA,07,Complete,SD,2,2618,49.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student201,James,Clarke,2025-03-17 17:30:06.957000,2025,TestSession868019,Interim,IAB,Grade 7 ELA - Listen/Interpret (FIAB),ELA,07,Complete,SD,2,2532,54.5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student202,Stephanie,Taylor,2025-01-17 14:57:11.487000,2025,TestSession360924,Interim,IAB,Grade 7 ELA - Make and Support Inferences (Informational) (FIAB),ELA,07,Complete,SD,2,2491,59.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student203,Eric,Williams,2025-05-25 05:36:55.000000,2025,TestSession399707,Interim,IAB,Grade 7 ELA - Make and Support Inferences (Literary) (FIAB),ELA,07,Partial,NS,2,2502,57.6934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student204,Karen,Petty,2025-02-28 15:08:50.823000,2025,TestSession753854,Interim,IAB,Grade 7 ELA - Performance Task - Mobile Ed Technology (IAB),ELA,07,Complete,SD,2,2611,46.6615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student205,Antonio,Carrillo,2025-03-10 12:52:20.787000,2025,TestSession502771,Interim,IAB,Grade 7 ELA - Read Informational Texts (IAB),ELA,07,Complete,NS,2,2488,49.2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student206,Anita,Perez,2024-10-23 14:31:53.873000,2025,TestSession613635,Interim,IAB,Grade 7 ELA - Read Literary Texts (IAB),ELA,07,Complete,SD,1,2425,53.2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student207,Felicia,Tucker,2024-10-24 15:00:15.317000,2025,TestSession197163,Interim,IAB,Grade 7 ELA - Research (IAB),ELA,07,Complete,SD,3,2622,46.6724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student208,Jason,Perez,2025-03-27 17:30:14.257000,2025,TestSession774621,Interim,IAB,Grade 7 ELA - Research: Analyze and Integrate Information (FIAB),ELA,07,Complete,SD,3,2793,98.6132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student209,Jose,Garcia,2025-03-24 17:16:27.273000,2025,TestSession622971,Interim,IAB,Grade 7 ELA - Research: Evaluate Information and Sources (FIAB),ELA,07,Complete,SD,3,2692,66.2115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student210,Nicholas,Parks,2025-05-01 16:49:07.807000,2025,TestSession666588,Interim,IAB,Grade 7 ELA - Research: Use Evidence (FIAB),ELA,07,Complete,NS,2,2598,47.8188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student211,Christopher,Snyder,2025-04-08 14:10:42.283000,2025,TestSession622645,Interim,IAB,Grade 7 ELA - Revision (IAB),ELA,07,Complete,SD,1,2399,74.9437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student212,Sarah,Kim,2025-06-07 06:21:57.000000,2025,TestSession858521,Interim,IAB,Grade 7 ELA - Write and Revise Argumentative Texts (FIAB),ELA,07,Partial,NS,1,2260,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student213,Dakota,Mueller,2025-03-28 12:28:33.723000,2025,TestSession621339,Interim,IAB,Grade 7 ELA - Write and Revise Explanatory Texts (FIAB),ELA,07,Complete,NS,3,2641,49.5193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student214,Melinda,Rodriguez,2025-05-09 15:32:43.657000,2025,TestSession977180,Interim,IAB,Grade 7 ELA - Write and Revise Narratives (FIAB),ELA,07,Complete,NS,3,2810,90.2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student215,Lisa,Rich,2025-02-05 12:07:05.143000,2025,TestSession822182,Interim,IAB,Grade 7 ELPAC IA-Listening I,ELPAC,07,Complete,SD,2,1555,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student216,Jennifer,Harding,2025-02-11 12:18:35.890000,2025,TestSession960826,Interim,IAB,Grade 7 ELPAC IA-Listening II,ELPAC,07,Complete,SD,2,1556,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student217,Kaitlyn,Bush,2025-02-21 12:08:19.230000,2025,TestSession348660,Interim,IAB,Grade 7 ELPAC IA-Reading I,ELPAC,07,Complete,NS,2,1583,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student218,Donald,Barrera,2025-02-28 12:29:48.803000,2025,TestSession291134,Interim,IAB,Grade 7 ELPAC IA-Reading II,ELPAC,07,Complete,NS,3,1900,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student219,Melissa,Gomez,2025-01-10 13:57:26.870000,2025,TestSession137154,Interim,IAB,Grade 7 ELPAC IA-Writing I,ELPAC,07,Complete,SD,1,1454,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student220,Amanda,Espinoza,2025-02-14 14:04:48.053000,2025,TestSession754210,Interim,IAB,Grade 7 ELPAC IA-Writing II,ELPAC,07,Complete,SD,1,1442,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student221,James,Murphy,2025-05-10 05:51:57.000000,2025,TestSession618731,Interim,IAB,Grade 7 MATH - Algebraic Expressions and Equations (FIAB),Math,07,Partial,NS,2,2558,53.5717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student222,Jason,Berg,2025-05-25 06:21:55.000000,2025,TestSession855653,Interim,IAB,"Grade 7 MATH - Angles, Areas, and Volume (FIAB)",Math,07,Complete,SD,2,2575,42.8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student223,Kurt,Garcia,2025-03-25 12:01:21.853000,2025,TestSession179590,Interim,IAB,Grade 7 MATH - Equivalent Expressions (FIAB),Math,07,Complete,NS,3,2721,65.2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student224,Patricia,Singh,2025-03-26 15:46:51.883000,2025,TestSession299837,Interim,IAB,Grade 7 MATH - Expressions and Equations (IAB),Math,07,Complete,SD,3,2699,56.5088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student225,James,Smith,2025-04-30 13:47:33.443000,2025,TestSession628429,Interim,IAB,Grade 7 MATH - Geometric Figures (FIAB),Math,07,Complete,SD,1,2503,42.1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student226,Ronald,Liu,2025-03-11 17:23:57.650000,2025,TestSession820556,Interim,IAB,Grade 7 MATH - Geometry (IAB),Math,07,Complete,SD,2,2572,48.5195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student227,George,Ruiz,2025-03-05 12:17:09.007000,2025,TestSession610663,Interim,ICA,Grade 7 MATH - Interim Comprehensive Assessment (ICA),Math,07,Complete,SD,4,2798,55.3041,,,,,,,,,,,,,,,,,,,3,3,3,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student228,Adam,Kelly,2025-05-14 05:51:56.000000,2025,TestSession356077,Interim,IAB,Grade 7 MATH - Performance Task - Camping Tasks (IAB),Math,07,Partial,SD,1,2250,198.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student229,Andrea,Wolf,2024-12-12 14:55:56.750000,2025,TestSession391657,Interim,IAB,Grade 7 MATH - Ratios and Proportional Relationships (FIAB),Math,07,Complete,NS,3,2683,50.3421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student230,James,Flores,2025-06-17 06:21:51.000000,2025,TestSession780106,Interim,IAB,Grade 7 MATH - Statistics and Probability (FIAB),Math,07,Partial,SD,1,2282,173.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student231,Nicholas,Smith,2025-04-22 05:36:54.000000,2025,TestSession550542,Interim,IAB,Grade 7 MATH - The Number System (FIAB),Math,07,Partial,NS,2,2499,65.3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student232,Kathryn,Campos,2024-09-13 15:34:48.737000,2025,TestSession503105,Interim,IAB,Grade 8 ELA - Brief Writes (IAB),ELA,08,Complete,NS,3,2755,56.5647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student233,David,Gutierrez,2025-05-02 12:36:51.000000,2025,TestSession792388,Interim,IAB,Grade 8 ELA - Edit/Revise (IAB),ELA,08,Complete,SD,2,2504,49.8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student234,Norma,Richard,2025-04-14 05:22:05.000000,2025,TestSession575762,Interim,IAB,Grade 8 ELA - Editing (FIAB),ELA,08,Partial,SD,2,2557,66.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student235,Gina,Harris,2025-02-19 13:53:30.407000,2025,TestSession728564,Interim,ICA,Grade 8 ELA - Interim Comprehensive Assessment (ICA),ELA,08,Complete,SD,2,2566,27.3829,,,,,,,,,,,,,,,,,,,3,2,1,1,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student236,Jimmy,Nichols,2025-03-06 11:34:12.093000,2025,TestSession746929,Interim,IAB,Grade 8 ELA - Language and Vocabulary Use (FIAB),ELA,08,Complete,SD,2,2588,51.6673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student237,Jennifer,Black,2025-03-17 15:09:08.960000,2025,TestSession873953,Interim,IAB,Grade 8 ELA - Listen/Interpret (FIAB),ELA,08,Complete,SD,3,2698,67.7417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student238,Lisa,Rocha,2025-01-17 14:20:35.887000,2025,TestSession566779,Interim,IAB,Grade 8 ELA - Make and Support Inferences (Informational) (FIAB),ELA,08,Complete,SD,2,2616,53.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student239,Bryan,Mcconnell,2024-11-05 15:59:25.750000,2025,TestSession795549,Interim,IAB,Grade 8 ELA - Make and Support Inferences (Literary) (FIAB),ELA,08,Complete,SD,2,2546,43.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student240,William,Lawrence,2025-04-20 06:06:49.000000,2025,TestSession863135,Interim,IAB,Grade 8 ELA - Performance Task - Women in Space (IAB),ELA,08,Partial,NS,1,2290,214.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student241,Andrea,Hale,2025-05-12 05:21:53.000000,2025,TestSession309816,Interim,IAB,Grade 8 ELA - Read Informational Texts (IAB),ELA,08,Partial,NS,2,2550,59.3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student242,Alicia,Mills,2024-10-22 17:13:36.987000,2025,TestSession976275,Interim,IAB,Grade 8 ELA - Read Literary Texts (IAB),ELA,08,Complete,SD,2,2541,47.4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student243,Heather,Nguyen,2024-11-08 14:05:52.747000,2025,TestSession580269,Interim,IAB,Grade 8 ELA - Research (IAB),ELA,08,Complete,SD,2,2524,45.5374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student244,Luis,Brown,2025-03-27 14:04:55.627000,2025,TestSession703498,Interim,IAB,Grade 8 ELA - Research: Analyze and Integrate Information (FIAB),ELA,08,Complete,SD,2,2553,46.4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student245,Stacy,Andrews,2025-03-24 13:48:33.550000,2025,TestSession656714,Interim,IAB,Grade 8 ELA - Research: Evaluate Information and Sources (FIAB),ELA,08,Complete,SD,2,2547,44.1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FakeDistrictId,FakeDistrictName,FakeNcesId,,,Student246,Kimberly,Maldonado,2025-02-12 11:28:05.803000,2025,TestSession715686,Interim,IAB,Grade 8 ELA - Research: Use Evidence (FIAB),ELA,08,Complete,SD,2,2627,52.2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
